FIPS,County,State,Civilian NonInst Pop,Percent Any Difficulty,Percent TwoTypes,Percent Hearing difficulty, Percent Vision difficulty,Percent Cognitive difficulty,Percent Ambulatory difficulty, Percent Selfcare difficulty,Percent Independent living difficulty,R_Hearing Difficulty,R_Vision difficulty,R_Cognitive difficulty,R_Ambulatory difficulty,R_Selfcare difficulty,R_Independent living difficulty,R_Overall disability
49053,Washington County, Utah,164418,12.50,5.52,4.77,1.83,4.15,5.69,2.13,4.15,0.48,0.17,0.23,0.17,0.25,0.29,0.22
49055,Wayne County, Utah,2653,13.34,5.20,4.82,1.09,5.16,5.65,1.24,3.43,0.49,0.02,0.44,0.17,0.04,0.15,0.29
49057,Weber County, Utah,248664,11.23,4.98,3.26,2.25,4.82,4.68,1.66,3.52,0.13,0.32,0.37,0.08,0.11,0.16,0.13
50001,Addison County, Vermont,36634,14.76,5.97,5.78,2.54,5.58,6.19,2.15,3.86,0.70,0.44,0.54,0.23,0.26,0.23,0.43
50003,Bennington County, Vermont,35298,18.19,7.56,5.56,1.84,7.39,8.74,3.05,5.75,0.66,0.17,0.82,0.60,0.61,0.65,0.72
50005,Caledonia County, Vermont,29807,16.62,7.75,5.38,2.94,6.86,7.31,2.85,5.36,0.62,0.56,0.76,0.40,0.54,0.57,0.61
50007,Chittenden County, Vermont,161285,11.92,4.81,3.39,1.69,5.27,4.93,1.91,3.55,0.15,0.13,0.47,0.10,0.18,0.17,0.18
50009,Essex County, Vermont,6200,19.84,8.24,7.37,4.56,5.92,9.08,3.35,6.15,0.89,0.87,0.61,0.64,0.70,0.71,0.82
50011,Franklin County, Vermont,48679,13.19,5.17,4.06,2.46,4.03,5.87,2.56,3.94,0.29,0.41,0.21,0.19,0.42,0.24,0.27
50013,Grand Isle County, Vermont,7016,10.63,4.08,3.89,1.35,3.79,4.92,1.88,2.52,0.25,0.05,0.16,0.09,0.17,0.04,0.10
50015,Lamoille County, Vermont,25244,12.19,4.88,4.43,1.36,4.94,5.25,1.91,3.60,0.39,0.05,0.40,0.13,0.18,0.18,0.20
50017,Orange County, Vermont,28823,17.07,6.74,6.24,2.53,6.04,6.69,1.74,4.62,0.76,0.43,0.63,0.30,0.13,0.41,0.64
50019,Orleans County, Vermont,26204,16.84,7.45,5.12,2.67,6.45,7.95,2.63,4.72,0.56,0.48,0.70,0.49,0.45,0.44,0.62
50021,Rutland County, Vermont,58308,16.26,7.60,5.56,2.59,6.24,7.11,3.02,5.47,0.66,0.46,0.67,0.37,0.60,0.59,0.58
50023,Washington County, Vermont,57826,13.60,6.44,4.62,2.24,5.66,6.07,2.52,4.67,0.44,0.32,0.55,0.21,0.41,0.42,0.31
50025,Windham County, Vermont,42382,16.60,7.63,4.70,2.11,7.68,7.40,2.87,5.58,0.46,0.27,0.86,0.41,0.55,0.61,0.60
50027,Windsor County, Vermont,54560,15.59,6.95,4.99,2.76,6.16,7.54,2.54,5.10,0.53,0.51,0.65,0.43,0.42,0.52,0.51
51001,Accomack County, Virginia,32263,14.09,6.73,4.22,3.08,5.12,7.62,2.47,5.12,0.33,0.61,0.43,0.45,0.39,0.52,0.36
51003,Albemarle County, Virginia,106023,8.75,3.81,2.98,1.46,2.88,4.28,2.06,3.21,0.08,0.06,0.05,0.05,0.23,0.11,0.03
51005,Alleghany County, Virginia,14861,18.80,9.31,6.80,4.02,6.20,9.31,3.57,6.61,0.84,0.80,0.66,0.67,0.76,0.78,0.76
51007,Amelia County, Virginia,12861,14.49,6.14,3.81,1.97,4.50,7.25,2.71,5.96,0.24,0.22,0.29,0.39,0.49,0.69,0.40
51009,Amherst County, Virginia,31589,15.58,7.21,3.67,2.59,5.54,8.38,3.32,6.18,0.21,0.46,0.53,0.56,0.69,0.72,0.51
51011,Appomattox County, Virginia,15633,15.59,7.29,5.22,2.46,6.23,8.58,2.64,5.03,0.58,0.40,0.66,0.57,0.46,0.50,0.51
51013,Arlington County, Virginia,228804,5.91,2.32,1.78,1.06,1.93,2.58,1.06,1.79,0.00,0.01,0.01,0.01,0.02,0.01,0.00
51015,Augusta County, Virginia,70843,13.65,6.19,4.54,1.91,4.83,7.03,2.30,4.39,0.42,0.19,0.37,0.36,0.32,0.34,0.32
51017,Bath County, Virginia,4231,14.61,6.41,7.23,2.39,7.04,7.21,1.65,3.43,0.88,0.38,0.78,0.39,0.11,0.15,0.41
51019,Bedford County, Virginia,78005,14.27,6.87,4.64,2.27,4.33,7.95,3.72,4.78,0.45,0.33,0.26,0.49,0.79,0.44,0.38
51021,Bland County, Virginia,5486,18.28,11.28,6.03,5.10,6.07,11.06,3.59,7.64,0.73,0.91,0.63,0.83,0.76,0.89,0.73
51023,Botetourt County, Virginia,33003,13.45,5.91,3.55,2.07,5.28,7.27,2.53,4.55,0.18,0.26,0.48,0.39,0.41,0.39,0.30
51025,Brunswick County, Virginia,14453,19.28,10.11,4.12,3.36,8.62,11.56,3.97,6.85,0.31,0.68,0.92,0.87,0.84,0.81,0.79
51027,Buchanan County, Virginia,20910,26.68,16.51,8.46,6.15,10.34,15.92,5.89,14.34,0.95,0.96,0.97,0.98,0.98,1.00,0.98
51029,Buckingham County, Virginia,14974,17.10,8.14,2.88,2.04,6.10,10.63,3.45,6.51,0.06,0.25,0.64,0.79,0.73,0.76,0.64
51031,Campbell County, Virginia,54704,15.07,7.25,4.68,2.95,5.69,7.90,3.43,5.46,0.45,0.57,0.56,0.48,0.72,0.59,0.46
51033,Caroline County, Virginia,28082,11.96,5.65,3.14,2.42,4.01,6.17,1.99,4.38,0.11,0.39,0.20,0.23,0.21,0.34,0.18
51035,Carroll County, Virginia,29645,17.41,10.27,5.31,2.90,6.02,11.03,4.21,7.91,0.60,0.55,0.63,0.83,0.87,0.91,0.67
51036,Charles City County, Virginia,6992,18.15,9.50,3.98,4.23,5.92,10.97,4.22,7.31,0.27,0.83,0.61,0.82,0.88,0.87,0.72
51037,Charlotte County, Virginia,11908,20.66,10.76,4.09,2.51,8.99,10.81,4.11,7.73,0.30,0.42,0.94,0.81,0.86,0.90,0.85
51041,Chesterfield County, Virginia,340982,10.91,4.99,2.97,1.98,4.16,5.08,2.07,3.46,0.08,0.23,0.23,0.11,0.23,0.15,0.11
51043,Clarke County, Virginia,14254,10.54,6.07,3.08,1.45,2.95,6.36,2.61,4.59,0.10,0.06,0.06,0.25,0.44,0.40,0.09
51045,Craig County, Virginia,5094,15.90,9.36,5.34,2.61,3.71,11.48,3.95,4.79,0.61,0.46,0.15,0.86,0.83,0.44,0.55
51047,Culpeper County, Virginia,49800,12.35,5.94,3.61,2.58,3.90,6.26,2.59,4.68,0.19,0.46,0.18,0.24,0.43,0.43,0.21
51049,Cumberland County, Virginia,9814,16.54,9.14,4.90,3.96,5.57,9.57,2.99,5.40,0.51,0.80,0.54,0.70,0.59,0.58,0.60
51051,Dickenson County, Virginia,14280,27.97,17.11,7.43,6.93,10.75,17.79,5.70,13.84,0.90,0.97,0.98,0.99,0.98,1.00,0.99
51053,Dinwiddie County, Virginia,28164,15.23,6.34,3.71,2.79,3.85,8.65,2.72,5.33,0.22,0.52,0.17,0.59,0.49,0.56,0.47
51057,Essex County, Virginia,10894,14.65,4.77,4.68,1.52,4.07,6.42,1.58,5.24,0.45,0.08,0.21,0.26,0.09,0.54,0.42
51059,Fairfax County, Virginia,1131851,7.24,3.16,2.09,1.22,2.53,3.29,1.48,2.67,0.01,0.03,0.03,0.01,0.07,0.05,0.01
51061,Fauquier County, Virginia,69323,10.14,3.83,3.45,1.38,3.34,4.67,1.75,2.82,0.16,0.05,0.10,0.07,0.13,0.07,0.07
51063,Floyd County, Virginia,15599,14.52,6.69,5.08,3.69,5.05,8.00,2.66,4.39,0.55,0.75,0.42,0.50,0.46,0.34,0.41
51065,Fluvanna County, Virginia,25206,13.41,6.19,5.72,2.75,3.57,7.01,2.63,4.21,0.69,0.51,0.13,0.36,0.45,0.30,0.29
51067,Franklin County, Virginia,55845,14.47,6.44,4.31,2.11,5.13,7.02,2.66,4.86,0.35,0.28,0.44,0.36,0.46,0.46,0.40
51069,Frederick County, Virginia,85121,11.99,6.21,4.07,2.69,4.23,6.20,2.52,4.26,0.30,0.49,0.24,0.23,0.41,0.31,0.18
51071,Giles County, Virginia,16653,14.27,6.94,4.93,2.35,5.10,7.78,2.84,4.10,0.52,0.36,0.43,0.47,0.54,0.28,0.38
51073,Gloucester County, Virginia,36644,17.41,8.71,5.71,3.45,5.26,9.65,3.36,6.34,0.68,0.70,0.47,0.70,0.70,0.74,0.67
51075,Goochland County, Virginia,21736,12.26,4.75,4.56,1.58,4.48,5.28,2.30,3.75,0.42,0.09,0.29,0.13,0.32,0.21,0.20
51077,Grayson County, Virginia,14708,19.65,10.50,7.32,3.92,7.02,11.01,4.17,7.88,0.89,0.79,0.78,0.83,0.87,0.91,0.81
51079,Greene County, Virginia,19322,13.70,6.52,3.62,2.69,4.74,6.98,2.83,4.45,0.20,0.49,0.34,0.35,0.54,0.36,0.33
51081,Greensville County, Virginia,8244,16.42,9.59,3.86,3.15,6.57,10.60,3.54,6.70,0.25,0.63,0.72,0.79,0.75,0.79,0.59
51083,Halifax County, Virginia,33813,18.77,10.01,3.91,2.28,7.87,10.84,4.63,7.96,0.26,0.34,0.87,0.81,0.92,0.91,0.76
51085,Hanover County, Virginia,105093,10.50,4.48,3.27,1.78,3.26,4.80,1.46,3.60,0.13,0.15,0.09,0.08,0.07,0.18,0.09
51087,Henrico County, Virginia,325010,11.14,5.15,2.86,1.92,4.25,5.56,2.39,3.91,0.06,0.20,0.25,0.16,0.35,0.24,0.12
51089,Henry County, Virginia,50684,20.84,11.66,5.19,3.79,7.66,13.29,5.17,8.83,0.57,0.77,0.85,0.94,0.96,0.95,0.86
51091,Highland County, Virginia,2204,19.33,6.85,10.75,2.63,4.45,9.75,2.77,5.31,0.99,0.47,0.28,0.71,0.51,0.56,0.79
51093,Isle of Wight County, Virginia,36181,14.49,5.62,4.02,2.42,4.81,7.47,2.24,4.54,0.28,0.39,0.36,0.42,0.30,0.39,0.40
51095,James City County, Virginia,73345,13.28,5.72,5.28,2.21,3.94,6.05,2.46,4.11,0.60,0.32,0.19,0.21,0.39,0.28,0.28
51097,King and Queen County, Virginia,7042,13.12,5.74,4.84,0.85,4.46,7.16,2.10,4.19,0.49,0.01,0.28,0.38,0.24,0.29,0.27
51099,King George County, Virginia,25663,10.27,4.16,3.37,1.48,3.67,4.81,2.01,2.91,0.15,0.07,0.14,0.08,0.21,0.07,0.08
51101,King William County, Virginia,16632,11.62,5.02,3.51,2.01,4.17,5.06,1.76,4.43,0.17,0.24,0.23,0.11,0.14,0.35,0.16
51103,Lancaster County, Virginia,10613,15.78,7.25,4.78,2.34,4.93,8.55,3.77,6.40,0.48,0.36,0.39,0.57,0.80,0.75,0.54
51105,Lee County, Virginia,22459,26.02,14.27,11.06,7.12,9.08,15.02,5.04,8.04,0.99,0.98,0.94,0.97,0.95,0.92,0.97
51107,Loudoun County, Virginia,392980,5.79,2.26,1.88,0.97,1.84,2.44,0.98,1.72,0.01,0.01,0.01,0.00,0.02,0.01,0.00
51109,Louisa County, Virginia,35946,17.28,9.23,6.11,3.43,6.58,9.78,3.62,6.69,0.74,0.70,0.72,0.72,0.77,0.79,0.66
51111,Lunenburg County, Virginia,11311,21.62,11.27,4.25,2.28,8.53,13.77,4.80,8.23,0.34,0.33,0.91,0.95,0.93,0.93,0.89
51113,Madison County, Virginia,13020,13.12,5.09,5.36,1.64,4.73,6.61,2.50,4.39,0.61,0.11,0.34,0.29,0.40,0.35,0.27
51115,Mathews County, Virginia,8685,18.23,10.60,5.65,1.84,9.44,10.22,5.63,6.84,0.67,0.17,0.95,0.76,0.97,0.81,0.73
51117,Mecklenburg County, Virginia,29803,20.79,10.49,5.35,3.71,7.60,11.42,3.74,7.96,0.61,0.76,0.85,0.86,0.80,0.91,0.86
51119,Middlesex County, Virginia,10333,16.54,7.60,4.80,2.10,5.46,8.40,2.65,5.62,0.48,0.27,0.52,0.56,0.46,0.62,0.60
51121,Montgomery County, Virginia,97474,10.03,4.37,2.94,1.78,3.62,5.06,1.69,3.35,0.07,0.15,0.14,0.11,0.12,0.14,0.07
51125,Nelson County, Virginia,14785,12.72,5.07,2.73,2.17,3.19,7.20,2.85,3.85,0.05,0.30,0.08,0.38,0.55,0.23,0.24
51127,New Kent County, Virginia,21097,10.87,3.87,3.17,1.60,2.55,5.01,1.38,3.63,0.11,0.10,0.03,0.10,0.05,0.18,0.11
51131,Northampton County, Virginia,11618,15.59,6.79,4.24,2.62,4.66,8.87,2.38,4.88,0.34,0.47,0.33,0.61,0.35,0.46,0.51
51133,Northumberland County, Virginia,12190,15.45,7.94,4.23,2.97,3.83,9.67,4.37,6.69,0.33,0.57,0.17,0.71,0.90,0.79,0.50
51135,Nottoway County, Virginia,13776,19.66,8.86,5.20,2.40,8.01,8.86,3.52,6.16,0.58,0.38,0.88,0.61,0.75,0.72,0.81
51137,Orange County, Virginia,35477,16.41,6.83,5.18,2.85,5.52,7.63,2.46,5.23,0.57,0.54,0.53,0.45,0.38,0.54,0.59
51139,Page County, Virginia,23556,20.00,10.54,5.33,3.18,7.73,11.80,3.67,7.63,0.61,0.64,0.86,0.88,0.78,0.89,0.83
51141,Patrick County, Virginia,17384,19.51,9.70,5.83,5.07,6.85,9.67,5.28,6.76,0.70,0.91,0.76,0.70,0.96,0.80,0.80
51143,Pittsylvania County, Virginia,60021,17.97,8.06,5.26,3.08,6.92,9.34,3.32,5.93,0.59,0.61,0.77,0.67,0.69,0.68,0.71
51145,Powhatan County, Virginia,26235,11.76,5.29,3.62,2.55,4.43,5.29,2.44,4.03,0.20,0.44,0.28,0.13,0.38,0.26,0.17
51147,Prince Edward County, Virginia,21536,15.45,8.20,3.50,2.25,7.93,8.03,2.69,5.83,0.17,0.32,0.87,0.50,0.48,0.66,0.50
51149,Prince George County, Virginia,32853,13.83,6.04,3.80,2.60,4.47,7.13,2.53,4.48,0.23,0.46,0.28,0.38,0.41,0.37,0.34
51153,Prince William County, Virginia,453557,7.77,3.48,1.98,1.52,3.04,3.65,1.60,2.58,0.01,0.08,0.06,0.02,0.10,0.04,0.01
51155,Pulaski County, Virginia,33022,19.90,9.55,6.18,4.40,7.13,10.17,4.10,6.30,0.75,0.85,0.79,0.75,0.86,0.74,0.82
51157,Rappahannock County, Virginia,7373,15.99,8.02,5.18,2.14,5.25,7.88,3.82,5.67,0.57,0.29,0.47,0.48,0.81,0.63,0.55
51159,Richmond County, Virginia,7267,14.44,7.05,4.14,3.28,4.97,7.39,2.50,5.92,0.31,0.67,0.40,0.41,0.40,0.68,0.40
51161,Roanoke County, Virginia,92166,10.98,5.48,3.34,2.06,3.74,5.47,2.23,4.04,0.14,0.26,0.15,0.15,0.29,0.26,0.12
51163,Rockbridge County, Virginia,22364,13.95,5.03,4.45,1.73,5.50,6.26,1.60,3.53,0.39,0.14,0.52,0.24,0.10,0.17,0.35
51165,Rockingham County, Virginia,79919,12.93,6.62,4.42,2.55,5.08,6.56,2.40,4.84,0.39,0.44,0.43,0.28,0.36,0.45,0.25
51167,Russell County, Virginia,26905,26.13,15.39,9.26,6.37,10.15,14.33,4.48,11.27,0.97,0.96,0.97,0.96,0.91,0.99,0.98
51169,Scott County, Virginia,21126,27.82,14.65,8.86,5.16,9.93,14.23,6.24,11.05,0.96,0.92,0.96,0.96,0.99,0.99,0.99
51171,Shenandoah County, Virginia,42902,15.87,8.10,5.17,2.21,5.79,9.06,3.41,5.53,0.57,0.31,0.58,0.63,0.72,0.60,0.54
51173,Smyth County, Virginia,30115,24.44,12.67,6.98,5.47,9.18,13.16,4.88,10.82,0.86,0.93,0.95,0.93,0.94,0.99,0.96
51175,Southampton County, Virginia,16377,16.30,8.08,4.88,2.50,5.46,9.16,3.57,5.95,0.50,0.42,0.52,0.64,0.76,0.68,0.58
51177,Spotsylvania County, Virginia,131998,11.79,5.19,3.18,1.90,4.49,5.58,2.43,4.45,0.11,0.19,0.29,0.16,0.37,0.36,0.17
51179,Stafford County, Virginia,141163,8.86,3.97,2.62,1.32,3.13,4.31,1.72,2.93,0.04,0.04,0.07,0.05,0.12,0.08,0.03
51181,Surry County, Virginia,6517,15.74,8.03,3.48,3.02,5.75,9.36,2.88,6.60,0.17,0.59,0.57,0.67,0.56,0.78,0.53
51183,Sussex County, Virginia,9086,16.85,8.76,4.50,2.98,6.32,9.41,4.34,7.23,0.40,0.58,0.68,0.68,0.89,0.86,0.62
51185,Tazewell County, Virginia,40320,21.80,11.78,7.51,4.18,7.69,12.56,4.33,8.41,0.90,0.83,0.86,0.91,0.89,0.94,0.90
51187,Warren County, Virginia,39180,13.88,6.74,3.25,2.82,5.40,7.16,2.99,5.27,0.13,0.53,0.50,0.38,0.59,0.55,0.34
51191,Washington County, Virginia,53184,21.20,11.35,6.03,4.27,8.76,11.09,3.97,8.89,0.73,0.84,0.93,0.83,0.84,0.96,0.87
51193,Westmoreland County, Virginia,17537,14.04,6.49,4.62,1.86,3.92,8.07,2.41,4.39,0.44,0.18,0.18,0.51,0.37,0.34,0.36
51195,Wise County, Virginia,36190,26.75,14.27,8.89,5.47,10.24,15.42,4.76,8.82,0.96,0.93,0.97,0.98,0.93,0.95,0.98
51197,Wythe County, Virginia,28677,19.80,9.77,6.44,3.20,6.64,11.59,4.16,6.80,0.79,0.64,0.73,0.87,0.87,0.80,0.82
51199,York County, Virginia,64131,11.57,4.43,3.61,1.79,3.56,5.00,1.79,3.05,0.19,0.16,0.12,0.10,0.14,0.09,0.15
51510,Alexandria city, Virginia,153892,7.12,3.12,2.18,1.48,2.61,3.16,1.11,2.15,0.02,0.07,0.04,0.01,0.03,0.02,0.01
51520,Bristol city, Virginia,16738,22.83,13.31,6.24,4.40,9.19,12.54,4.07,8.32,0.76,0.85,0.95,0.91,0.85,0.94,0.93
51530,Buena Vista city, Virginia,6394,14.94,6.63,6.07,4.05,3.55,8.93,3.27,4.83,0.74,0.81,0.12,0.62,0.67,0.45,0.45
51540,Charlottesville city, Virginia,46679,8.81,4.43,1.89,1.73,3.42,4.85,2.01,3.91,0.01,0.14,0.11,0.09,0.21,0.24,0.03
51550,Chesapeake city, Virginia,227567,11.31,5.22,2.58,1.94,4.25,5.89,1.96,3.98,0.04,0.21,0.24,0.19,0.19,0.25,0.14
51570,Colonial Heights city, Virginia,17297,15.82,8.02,4.91,2.68,6.06,7.87,3.43,5.81,0.51,0.49,0.63,0.48,0.73,0.66,0.54
51580,Covington city, Virginia,5498,13.79,6.71,3.98,3.11,3.67,6.84,3.82,3.97,0.27,0.62,0.14,0.32,0.81,0.25,0.33
51590,Danville city, Virginia,39900,19.37,9.05,4.51,3.53,7.67,10.53,3.93,7.11,0.41,0.72,0.85,0.79,0.83,0.85,0.79
51595,Emporia city, Virginia,5221,17.01,8.06,4.37,3.95,5.75,9.29,2.97,4.10,0.37,0.80,0.57,0.66,0.58,0.27,0.64
51600,Fairfax city, Virginia,22994,6.06,2.73,1.73,0.86,2.12,2.40,0.97,2.50,0.00,0.01,0.02,0.00,0.02,0.04,0.00
51610,Falls Church city, Virginia,14060,6.44,2.84,2.13,0.74,2.46,2.80,1.00,2.28,0.01,0.00,0.03,0.01,0.02,0.03,0.00
51620,Franklin city, Virginia,8033,14.02,8.99,3.81,2.18,4.53,7.69,2.99,6.55,0.24,0.30,0.30,0.46,0.59,0.77,0.35
51630,Fredericksburg city, Virginia,28442,11.30,5.68,3.26,2.59,4.57,4.19,2.02,3.97,0.13,0.46,0.31,0.04,0.22,0.25,0.13
51640,Galax city, Virginia,6273,26.24,13.98,6.97,8.69,8.32,14.67,5.16,9.45,0.86,0.99,0.90,0.97,0.96,0.97,0.98
51650,Hampton city, Virginia,129082,15.71,7.44,3.34,3.21,5.78,8.60,2.89,5.39,0.14,0.65,0.58,0.58,0.56,0.58,0.53
51660,Harrisonburg city, Virginia,52590,9.22,4.56,2.20,1.75,4.09,4.48,2.02,3.60,0.02,0.14,0.22,0.06,0.21,0.18,0.04
51670,Hopewell city, Virginia,22156,19.44,9.81,4.85,5.22,7.44,10.11,4.15,7.09,0.50,0.92,0.83,0.75,0.86,0.84,0.79
51678,Lexington city, Virginia,7161,12.74,4.50,2.46,2.43,5.31,6.00,1.63,3.59,0.03,0.40,0.48,0.21,0.11,0.18,0.24
51680,Lynchburg city, Virginia,78994,12.56,6.24,2.64,2.72,5.55,6.01,2.33,5.05,0.05,0.50,0.54,0.21,0.33,0.50,0.23
51683,Manassas city, Virginia,41082,6.74,2.78,2.28,1.29,2.58,3.43,1.72,2.49,0.02,0.04,0.03,0.02,0.12,0.04,0.01
51685,Manassas Park city, Virginia,16957,9.19,4.16,1.76,2.15,4.35,4.22,1.54,3.51,0.00,0.29,0.26,0.05,0.08,0.16,0.04
51690,Martinsville city, Virginia,12429,19.68,11.64,3.83,4.07,9.87,11.08,3.78,8.39,0.24,0.81,0.96,0.83,0.80,0.94,0.81
51700,Newport News city, Virginia,169839,15.34,6.28,3.34,4.97,5.30,6.60,2.57,4.13,0.14,0.90,0.48,0.29,0.43,0.28,0.48
51710,Norfolk city, Virginia,215745,13.49,6.70,3.00,2.57,5.82,7.14,2.98,5.11,0.08,0.45,0.59,0.38,0.59,0.52,0.30
51720,Norton city, Virginia,3913,21.21,9.02,6.34,3.19,8.79,10.22,4.75,4.98,0.78,0.64,0.93,0.76,0.93,0.49,0.88
51730,Petersburg city, Virginia,30438,22.43,12.18,4.13,6.09,9.89,13.75,4.96,8.90,0.31,0.96,0.96,0.95,0.94,0.96,0.92
51735,Poquoson city, Virginia,11782,12.37,5.12,4.27,2.71,3.83,5.13,1.80,4.85,0.34,0.50,0.17,0.11,0.15,0.46,0.21
51740,Portsmouth city, Virginia,89616,14.63,7.51,3.24,2.37,5.25,8.08,2.94,6.39,0.13,0.37,0.47,0.51,0.57,0.75,0.42
51750,Radford city, Virginia,17612,12.58,5.64,2.57,1.75,5.35,6.37,2.60,4.16,0.04,0.14,0.50,0.26,0.44,0.29,0.23
51760,Richmond city, Virginia,223952,15.21,6.93,2.70,2.98,6.67,7.61,2.60,4.86,0.05,0.58,0.73,0.44,0.44,0.46,0.47
51770,Roanoke city, Virginia,98035,13.04,6.58,3.00,2.20,4.79,7.34,2.92,5.17,0.08,0.31,0.36,0.40,0.57,0.53,0.26
51775,Salem city, Virginia,24411,11.52,6.05,3.28,1.97,4.26,6.31,2.45,4.57,0.13,0.22,0.25,0.25,0.38,0.40,0.15
51790,Staunton city, Virginia,23830,14.60,7.29,4.89,2.68,5.27,7.76,2.67,5.07,0.51,0.49,0.47,0.47,0.47,0.51,0.41
51800,Suffolk city, Virginia,87819,12.09,5.31,2.68,1.96,4.45,6.16,2.28,4.54,0.05,0.22,0.28,0.23,0.31,0.39,0.19
51810,Virginia Beach city, Virginia,424868,11.17,4.87,2.99,1.99,3.95,5.61,2.22,3.67,0.08,0.23,0.19,0.17,0.29,0.19,0.13
51820,Waynesboro city, Virginia,21960,14.83,6.25,3.47,1.91,5.97,7.45,2.27,4.35,0.16,0.19,0.62,0.42,0.31,0.33,0.44
51830,Williamsburg city, Virginia,14696,10.90,3.60,4.84,1.75,3.48,3.95,0.83,2.34,0.49,0.14,0.11,0.03,0.01,0.03,0.11
51840,Winchester city, Virginia,27669,14.53,6.68,2.99,3.55,6.30,6.96,2.75,5.70,0.08,0.72,0.68,0.35,0.50,0.64,0.41
53001,Adams County, Washington,19379,12.03,4.34,2.43,2.41,4.79,5.38,1.16,3.08,0.03,0.39,0.36,0.14,0.03,0.09,0.19
53003,Asotin County, Washington,22196,18.58,8.32,6.37,3.04,6.72,9.16,3.32,5.65,0.78,0.60,0.74,0.65,0.69,0.63,0.75
53005,Benton County, Washington,196146,14.12,6.85,4.47,2.44,5.73,6.98,2.18,4.99,0.40,0.40,0.56,0.35,0.27,0.49,0.37
53007,Chelan County, Washington,75545,16.11,6.51,5.35,4.56,5.42,6.52,2.29,4.08,0.61,0.87,0.51,0.28,0.32,0.27,0.56
53009,Clallam County, Washington,74196,20.00,9.30,7.54,2.77,7.08,10.02,3.39,6.33,0.91,0.51,0.79,0.74,0.71,0.74,0.83
53011,Clark County, Washington,470426,12.29,5.79,3.68,1.91,5.21,5.82,2.46,4.22,0.21,0.19,0.46,0.19,0.38,0.30,0.21
53013,Columbia County, Washington,3944,23.68,11.36,9.20,3.85,7.81,12.73,4.79,7.28,0.97,0.79,0.86,0.92,0.93,0.86,0.94
53015,Cowlitz County, Washington,105810,20.49,9.50,6.89,2.74,8.52,9.91,3.34,6.67,0.85,0.50,0.91,0.73,0.70,0.78,0.85
53017,Douglas County, Washington,41889,19.70,7.61,7.40,7.74,5.44,6.85,1.91,4.54,0.89,0.99,0.51,0.33,0.18,0.39,0.81
53019,Ferry County, Washington,7511,26.32,12.59,10.49,6.20,9.45,12.41,4.43,7.66,0.99,0.96,0.95,0.91,0.90,0.89,0.98
53021,Franklin County, Washington,89836,12.04,5.31,3.22,2.39,5.15,5.42,1.98,3.65,0.12,0.38,0.44,0.14,0.20,0.19,0.19
53023,Garfield County, Washington,2208,19.84,6.84,8.83,1.59,5.03,9.10,2.49,5.39,0.96,0.09,0.42,0.64,0.40,0.57,0.82
53025,Grant County, Washington,94973,13.05,6.36,3.94,2.91,5.01,6.46,2.40,4.57,0.27,0.55,0.41,0.27,0.36,0.40,0.26
53027,Grays Harbor County, Washington,69846,19.11,7.81,6.87,3.07,6.43,10.07,3.04,5.02,0.84,0.60,0.69,0.74,0.61,0.50,0.78
53029,Island County, Washington,76706,15.38,7.08,5.88,2.78,5.17,7.32,2.93,4.91,0.71,0.52,0.45,0.40,0.57,0.47,0.49
53031,Jefferson County, Washington,30486,17.97,7.36,7.34,2.55,5.23,8.94,2.87,4.42,0.89,0.44,0.46,0.62,0.55,0.35,0.71
53033,King County, Washington,2182505,9.46,4.38,2.71,1.56,3.86,4.50,1.79,3.39,0.05,0.09,0.17,0.06,0.15,0.14,0.04
53035,Kitsap County, Washington,249790,14.86,6.75,4.94,2.17,5.82,7.14,2.39,4.44,0.52,0.30,0.59,0.38,0.36,0.36,0.44
53037,Kittitas County, Washington,45547,12.82,5.06,4.96,1.77,4.71,5.30,1.50,3.44,0.52,0.15,0.34,0.13,0.08,0.15,0.24
53039,Klickitat County, Washington,21679,17.83,7.91,5.90,2.53,6.39,8.43,2.98,4.92,0.71,0.43,0.69,0.56,0.59,0.47,0.70
53041,Lewis County, Washington,77301,19.37,9.53,6.75,3.13,7.81,10.06,3.46,6.62,0.83,0.62,0.86,0.74,0.73,0.78,0.79
53043,Lincoln County, Washington,10458,19.44,9.66,6.38,3.53,6.51,10.59,3.30,6.86,0.78,0.72,0.71,0.79,0.68,0.81,0.79
53045,Mason County, Washington,62564,19.85,9.88,6.75,3.74,7.79,10.29,4.33,7.05,0.83,0.77,0.86,0.76,0.89,0.84,0.82
53047,Okanogan County, Washington,41341,17.30,7.10,6.46,2.86,5.31,8.37,2.72,4.61,0.80,0.54,0.48,0.55,0.49,0.41,0.66
53049,Pacific County, Washington,21448,24.70,12.53,9.26,4.13,9.28,13.79,4.95,8.42,0.97,0.82,0.95,0.95,0.94,0.94,0.96
53051,Pend Oreille County, Washington,13266,18.45,9.42,6.62,2.08,6.40,9.85,3.79,6.80,0.82,0.26,0.69,0.72,0.81,0.80,0.74
53053,Pierce County, Washington,854265,13.28,6.10,3.97,2.21,5.13,6.37,2.54,4.53,0.27,0.31,0.44,0.26,0.41,0.39,0.28
53055,San Juan County, Washington,16735,11.60,4.16,4.31,1.61,3.08,5.68,1.73,2.99,0.36,0.10,0.07,0.17,0.13,0.08,0.16
